HUCId,MapDate,HUC,HUCLevel,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
03090202,20050816,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-16,2005-08-22,1
03090202,20050809,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-09,2005-08-15,1
03090202,20050802,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-02,2005-08-08,1
03090202,20050726,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-26,2005-08-01,1
03090202,20050719,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-19,2005-07-25,1
03090202,20050712,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-12,2005-07-18,1
03090202,20050705,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-05,2005-07-11,1
03090202,20050628,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-28,2005-07-04,1
03090202,20050621,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-21,2005-06-27,1
03090202,20050614,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-14,2005-06-20,1
03090202,20050607,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-07,2005-06-13,1
03090202,20050531,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-31,2005-06-06,1
03090202,20050524,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-24,2005-05-30,1
03090202,20050517,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-17,2005-05-23,1
03090202,20050510,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-10,2005-05-16,1
03090202,20050503,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-03,2005-05-09,1
03090202,20050426,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-26,2005-05-02,1
03090202,20050419,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-19,2005-04-25,1
03090202,20050412,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-12,2005-04-18,1
03090202,20050405,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-05,2005-04-11,1
03090202,20050329,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-29,2005-04-04,1
03090202,20050322,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-22,2005-03-28,1
03090202,20050315,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-15,2005-03-21,1
03090202,20050308,Everglades,8,0.26,99.74,0.00,0.00,0.00,0.00,2005-03-08,2005-03-14,1
03090202,20050301,Everglades,8,0.26,99.74,0.00,0.00,0.00,0.00,2005-03-01,2005-03-07,1
03090202,20050222,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2005-02-22,2005-02-28,1
03090202,20050215,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2005-02-15,2005-02-21,1
03090202,20050208,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2005-02-08,2005-02-14,1
03090202,20050201,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2005-02-01,2005-02-07,1
03090202,20050125,Everglades,8,0.86,99.14,0.00,0.00,0.00,0.00,2005-01-25,2005-01-31,1
03090202,20050118,Everglades,8,0.86,99.14,0.00,0.00,0.00,0.00,2005-01-18,2005-01-24,1
03090202,20050111,Everglades,8,0.86,99.14,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,1
03090202,20050104,Everglades,8,0.86,99.14,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,1
03090202,20041228,Everglades,8,0.86,99.14,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,1
03090202,20041221,Everglades,8,11.52,88.48,0.00,0.00,0.00,0.00,2004-12-21,2004-12-27,1
03090202,20041214,Everglades,8,22.37,77.63,0.00,0.00,0.00,0.00,2004-12-14,2004-12-20,1
03090202,20041207,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-12-07,2004-12-13,1
03090202,20041130,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-30,2004-12-06,1
03090202,20041123,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-23,2004-11-29,1
03090202,20041116,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-16,2004-11-22,1
03090202,20041109,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-09,2004-11-15,1
03090202,20041102,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-02,2004-11-08,1
03090202,20041026,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-10-26,2004-11-01,1
03090202,20041019,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-10-19,2004-10-25,1
03090202,20041012,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-10-12,2004-10-18,1
03090202,20041005,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-10-05,2004-10-11,1
03090202,20040928,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-28,2004-10-04,1
03090202,20040921,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-21,2004-09-27,1
03090202,20040914,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-14,2004-09-20,1
03090202,20040907,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-07,2004-09-13,1
03090202,20040831,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-31,2004-09-06,1
03090202,20040824,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-24,2004-08-30,1
03090202,20040817,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-17,2004-08-23,1
03090202,20040810,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-10,2004-08-16,1
03090202,20040803,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-03,2004-08-09,1
03090202,20040727,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-07-27,2004-08-02,1
03090202,20040720,Everglades,8,15.98,84.02,0.00,0.00,0.00,0.00,2004-07-20,2004-07-26,1
03090202,20040713,Everglades,8,0.11,99.89,0.00,0.00,0.00,0.00,2004-07-13,2004-07-19,1
03090202,20040706,Everglades,8,63.09,36.91,0.00,0.00,0.00,0.00,2004-07-06,2004-07-12,1
03090202,20040629,Everglades,8,63.09,36.91,0.00,0.00,0.00,0.00,2004-06-29,2004-07-05,1
03090202,20040622,Everglades,8,62.09,37.91,0.00,0.00,0.00,0.00,2004-06-22,2004-06-28,1
03090202,20040615,Everglades,8,62.09,37.91,0.00,0.00,0.00,0.00,2004-06-15,2004-06-21,1
03090202,20040608,Everglades,8,41.44,58.56,0.00,0.00,0.00,0.00,2004-06-08,2004-06-14,1
03090202,20040601,Everglades,8,0.00,100.00,34.96,0.00,0.00,0.00,2004-06-01,2004-06-07,1
03090202,20040525,Everglades,8,25.90,74.10,0.00,0.00,0.00,0.00,2004-05-25,2004-05-31,1
03090202,20040518,Everglades,8,49.56,50.44,0.00,0.00,0.00,0.00,2004-05-18,2004-05-24,1
03090202,20040511,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-05-11,2004-05-17,1
03090202,20040504,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-05-04,2004-05-10,1
03090202,20040427,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-04-27,2004-05-03,1
03090202,20040420,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-04-20,2004-04-26,1
03090202,20040413,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-04-13,2004-04-19,1
03090202,20040406,Everglades,8,30.36,69.64,0.00,0.00,0.00,0.00,2004-04-06,2004-04-12,1
03090202,20040330,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-03-30,2004-04-05,1
03090202,20040323,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-03-23,2004-03-29,1
03090202,20040316,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-03-16,2004-03-22,1
03090202,20040309,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-03-09,2004-03-15,1
03090202,20040302,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-03-02,2004-03-08,1
03090202,20040224,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-02-24,2004-03-01,1
03090202,20040217,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-02-17,2004-02-23,1
03090202,20040210,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-02-10,2004-02-16,1
03090202,20040203,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-02-03,2004-02-09,1
03090202,20040127,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-01-27,2004-02-02,1
03090202,20040120,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-01-20,2004-01-26,1
03090202,20040113,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-01-13,2004-01-19,1
03090202,20040106,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2004-01-06,2004-01-12,1
03090202,20031230,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-30,2004-01-05,1
03090202,20031223,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-23,2003-12-29,1
03090202,20031216,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-16,2003-12-22,1
03090202,20031209,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-09,2003-12-15,1
03090202,20031202,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-02,2003-12-08,1
03090202,20031125,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-11-25,2003-12-01,1
03090202,20031118,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-11-18,2003-11-24,1
03090202,20031111,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-11-11,2003-11-17,1
03090202,20031104,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-11-04,2003-11-10,1
03090202,20031028,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-10-28,2003-11-03,1
03090202,20031021,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-10-21,2003-10-27,1
03090202,20031014,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-10-14,2003-10-20,1
03090202,20031007,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-10-07,2003-10-13,1
03090202,20030930,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-30,2003-10-06,1
03090202,20030923,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-23,2003-09-29,1
03090202,20030916,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-16,2003-09-22,1
03090202,20030909,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-09,2003-09-15,1
03090202,20030902,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-02,2003-09-08,1
03090202,20030826,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-08-26,2003-09-01,1
03090202,20030819,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-08-19,2003-08-25,1
03090202,20030812,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-08-12,2003-08-18,1
03090202,20030805,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-08-05,2003-08-11,1
03090202,20030729,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-29,2003-08-04,1
03090202,20030722,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-22,2003-07-28,1
03090202,20030715,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-15,2003-07-21,1
03090202,20030708,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-08,2003-07-14,1
03090202,20030701,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-01,2003-07-07,1
03090202,20030624,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-06-24,2003-06-30,1
03090202,20030617,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-06-17,2003-06-23,1
03090202,20030610,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-06-10,2003-06-16,1
03090202,20030603,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-06-03,2003-06-09,1
03090202,20030527,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-27,2003-06-02,1
03090202,20030520,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-20,2003-05-26,1
03090202,20030513,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-13,2003-05-19,1
03090202,20030506,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-06,2003-05-12,1
03090202,20030429,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-29,2003-05-05,1
03090202,20030422,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-22,2003-04-28,1
03090202,20030415,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-15,2003-04-21,1
03090202,20030408,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-08,2003-04-14,1
03090202,20030401,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-01,2003-04-07,1
03090202,20030325,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-25,2003-03-31,1
03090202,20030318,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-18,2003-03-24,1
03090202,20030311,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-11,2003-03-17,1
03090202,20030304,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-04,2003-03-10,1
03090202,20030225,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-25,2003-03-03,1
03090202,20030218,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-18,2003-02-24,1
03090202,20030211,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-11,2003-02-17,1
03090202,20030204,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-04,2003-02-10,1
03090202,20030128,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-28,2003-02-03,1
03090202,20030121,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-21,2003-01-27,1
03090202,20030114,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-14,2003-01-20,1
03090202,20030107,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-07,2003-01-13,1
03090202,20021231,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
03090202,20021224,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
03090202,20021217,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
03090202,20021210,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-10,2002-12-16,1
03090202,20021203,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-03,2002-12-09,1
03090202,20021126,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-26,2002-12-02,1
03090202,20021119,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-19,2002-11-25,1
03090202,20021112,Everglades,8,17.78,82.22,0.00,0.00,0.00,0.00,2002-11-12,2002-11-18,1
03090202,20021105,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-05,2002-11-11,1
03090202,20021029,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-29,2002-11-04,1
03090202,20021022,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-22,2002-10-28,1
03090202,20021015,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-15,2002-10-21,1
03090202,20021008,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-08,2002-10-14,1
03090202,20021001,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-01,2002-10-07,1
03090202,20020924,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-09-24,2002-09-30,1
03090202,20020917,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-09-17,2002-09-23,1
03090202,20020910,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-09-10,2002-09-16,1
03090202,20020903,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-09-03,2002-09-09,1
03090202,20020827,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-08-27,2002-09-02,1
03090202,20020820,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-08-20,2002-08-26,1
03090202,20020813,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-08-13,2002-08-19,1
03090202,20020806,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-08-06,2002-08-12,1
03090202,20020730,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-07-30,2002-08-05,1
03090202,20020723,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-07-23,2002-07-29,1
03090202,20020716,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-07-16,2002-07-22,1
03090202,20020709,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-07-09,2002-07-15,1
03090202,20020702,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-07-02,2002-07-08,1
03090202,20020625,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-06-25,2002-07-01,1
03090202,20020618,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-06-18,2002-06-24,1
03090202,20020611,Everglades,8,41.29,58.71,0.00,0.00,0.00,0.00,2002-06-11,2002-06-17,1
03090202,20020604,Everglades,8,39.82,60.18,0.00,0.00,0.00,0.00,2002-06-04,2002-06-10,1
03090202,20020528,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2002-05-28,2002-06-03,1
03090202,20020521,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2002-05-21,2002-05-27,1
03090202,20020514,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2002-05-14,2002-05-20,1
03090202,20020507,Everglades,8,13.15,86.85,0.00,0.00,0.00,0.00,2002-05-07,2002-05-13,1
03090202,20020430,Everglades,8,16.16,83.84,0.00,0.00,0.00,0.00,2002-04-30,2002-05-06,1
03090202,20020423,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-04-23,2002-04-29,1
03090202,20020416,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-04-16,2002-04-22,1
03090202,20020409,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-04-09,2002-04-15,1
03090202,20020402,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-04-02,2002-04-08,1
03090202,20020326,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-03-26,2002-04-01,1
03090202,20020319,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-03-19,2002-03-25,1
03090202,20020312,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-03-12,2002-03-18,1
03090202,20020305,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-03-05,2002-03-11,1
03090202,20020226,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-02-26,2002-03-04,1
03090202,20020219,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-02-19,2002-02-25,1
03090202,20020212,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-02-12,2002-02-18,1
03090202,20020205,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-02-05,2002-02-11,1
03090202,20020129,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-29,2002-02-04,1
03090202,20020122,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-22,2002-01-28,1
03090202,20020115,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-15,2002-01-21,1
03090202,20020108,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-08,2002-01-14,1
03090202,20020101,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-01,2002-01-07,1
03090202,20011225,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-25,2001-12-31,1
03090202,20011218,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-18,2001-12-24,1
03090202,20011211,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-11,2001-12-17,1
03090202,20011204,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-04,2001-12-10,1
03090202,20011127,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-11-27,2001-12-03,1
03090202,20011120,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-11-20,2001-11-26,1
03090202,20011113,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-11-13,2001-11-19,1
03090202,20011106,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-11-06,2001-11-12,1
03090202,20011030,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-30,2001-11-05,1
03090202,20011023,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-23,2001-10-29,1
03090202,20011016,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-16,2001-10-22,1
03090202,20011009,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-09,2001-10-15,1
03090202,20011002,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-02,2001-10-08,1
03090202,20010925,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-09-25,2001-10-01,1
03090202,20010918,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-09-18,2001-09-24,1
03090202,20010911,Everglades,8,85.03,14.97,0.00,0.00,0.00,0.00,2001-09-11,2001-09-17,1
03090202,20010904,Everglades,8,79.40,20.60,0.00,0.00,0.00,0.00,2001-09-04,2001-09-10,1
03090202,20010828,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-08-28,2001-09-03,1
03090202,20010821,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-08-21,2001-08-27,1
03090202,20010814,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-08-14,2001-08-20,1
03090202,20010807,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2001-08-07,2001-08-13,1
03090202,20010731,Everglades,8,81.22,18.78,15.11,1.52,0.00,0.00,2001-07-31,2001-08-06,1
03090202,20010724,Everglades,8,40.96,59.04,40.70,1.52,0.00,0.00,2001-07-24,2001-07-30,1
03090202,20010717,Everglades,8,0.00,100.00,70.09,42.93,0.00,0.00,2001-07-17,2001-07-23,1
03090202,20010710,Everglades,8,0.00,100.00,74.23,63.97,15.08,0.00,2001-07-10,2001-07-16,1
03090202,20010703,Everglades,8,0.00,100.00,74.22,63.97,15.08,0.00,2001-07-03,2001-07-09,1
03090202,20010626,Everglades,8,0.00,100.00,74.22,63.93,11.82,0.00,2001-06-26,2001-07-02,1
03090202,20010619,Everglades,8,0.00,100.00,74.23,63.94,11.82,0.00,2001-06-19,2001-06-25,1
03090202,20010612,Everglades,8,0.00,100.00,100.00,79.46,8.64,0.00,2001-06-12,2001-06-18,1
03090202,20010605,Everglades,8,0.00,100.00,100.00,79.46,25.62,5.89,2001-06-05,2001-06-11,1
03090202,20010529,Everglades,8,0.00,100.00,100.00,79.46,58.18,23.26,2001-05-29,2001-06-04,1
03090202,20010522,Everglades,8,0.00,100.00,100.00,86.57,58.53,28.95,2001-05-22,2001-05-28,1
03090202,20010515,Everglades,8,0.00,100.00,100.00,86.57,58.01,26.73,2001-05-15,2001-05-21,1
03090202,20010508,Everglades,8,0.00,100.00,100.00,69.97,58.01,27.40,2001-05-08,2001-05-14,1
03090202,20010501,Everglades,8,0.00,100.00,100.00,100.00,61.67,27.40,2001-05-01,2001-05-07,1
03090202,20010424,Everglades,8,0.00,100.00,100.00,100.00,61.67,27.40,2001-04-24,2001-04-30,1
03090202,20010417,Everglades,8,0.00,100.00,100.00,100.00,61.67,27.40,2001-04-17,2001-04-23,1
03090202,20010410,Everglades,8,0.00,100.00,100.00,100.00,45.59,23.27,2001-04-10,2001-04-16,1
03090202,20010403,Everglades,8,0.00,100.00,100.00,100.00,45.59,23.18,2001-04-03,2001-04-09,1
03090202,20010327,Everglades,8,0.00,100.00,100.00,100.00,45.59,14.93,2001-03-27,2001-04-02,1
03090202,20010320,Everglades,8,0.00,100.00,100.00,100.00,45.59,14.93,2001-03-20,2001-03-26,1
03090202,20010313,Everglades,8,0.00,100.00,100.00,100.00,50.41,14.93,2001-03-13,2001-03-19,1
03090202,20010306,Everglades,8,0.00,100.00,100.00,100.00,54.00,14.93,2001-03-06,2001-03-12,1
03090202,20010227,Everglades,8,0.00,100.00,100.00,100.00,54.00,6.42,2001-02-27,2001-03-05,1
03090202,20010220,Everglades,8,0.00,100.00,100.00,100.00,25.70,0.00,2001-02-20,2001-02-26,1
03090202,20010213,Everglades,8,0.00,100.00,93.20,70.50,25.69,0.00,2001-02-13,2001-02-19,1
03090202,20010206,Everglades,8,0.00,100.00,95.24,51.50,12.91,0.00,2001-02-06,2001-02-12,1
03090202,20010130,Everglades,8,0.00,100.00,82.30,35.69,11.44,0.00,2001-01-30,2001-02-05,1
03090202,20010123,Everglades,8,0.00,100.00,88.00,35.69,11.44,0.00,2001-01-23,2001-01-29,1
03090202,20010116,Everglades,8,11.27,88.73,54.96,35.69,6.64,0.00,2001-01-16,2001-01-22,1
03090202,20010109,Everglades,8,22.75,77.25,54.96,35.69,0.00,0.00,2001-01-09,2001-01-15,1
03090202,20010102,Everglades,8,22.75,77.25,46.82,29.18,0.00,0.00,2001-01-02,2001-01-08,1
03090202,20001226,Everglades,8,22.75,77.25,46.82,29.18,0.00,0.00,2000-12-26,2001-01-01,1
03090202,20001219,Everglades,8,22.81,77.19,46.78,29.18,0.00,0.00,2000-12-19,2000-12-25,1
03090202,20001212,Everglades,8,22.81,77.19,38.73,15.91,0.00,0.00,2000-12-12,2000-12-18,1
03090202,20001205,Everglades,8,0.00,100.00,38.73,8.52,0.00,0.00,2000-12-05,2000-12-11,1
03090202,20001128,Everglades,8,0.00,100.00,6.13,0.00,0.00,0.00,2000-11-28,2000-12-04,1
03090202,20001121,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2000-11-21,2000-11-27,1
03090202,20001114,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2000-11-14,2000-11-20,1
03090202,20001107,Everglades,8,51.39,48.61,0.10,0.00,0.00,0.00,2000-11-07,2000-11-13,1
03090202,20001031,Everglades,8,51.39,48.61,0.07,0.00,0.00,0.00,2000-10-31,2000-11-06,1
03090202,20001024,Everglades,8,51.39,48.61,0.08,0.00,0.00,0.00,2000-10-24,2000-10-30,1
03090202,20001017,Everglades,8,75.81,24.19,0.00,0.00,0.00,0.00,2000-10-17,2000-10-23,1
